id,name,createdAt,temperature,grind,tasty,note,total time,average flowrate,total weight,brew data
"Z5Jq2aIggm","Louis Afternoon Hazelnut Roast 11/16","2024/11/16 14:04:11","99.944442749023","4.75","4","Many shakes of the cone, flat coffee bed at finish ","140","2.22","252.19999694824","0.00;6.10;11.80;12.80;14.90;17.50;18.50;20.60;22.10;23.40;25.10;26.40;28.70;30.20;31.60;32.50;34.20;36.70;37.59;38.90;39.80;41.70;42.70;44.30;45.40;47.20;48.60;48.70;48.70;48.60;48.60;48.60;48.60;48.60;48.60;48.70;48.70;48.60;48.60;48.60;48.60;48.70;51.40;52.20;52.10;52.10;52.10;52.00;52.00;52.10;52.10;52.10;52.10;52.10;52.10;52.10;52.10;52.00;52.10;52.10;52.00;52.00;52.00;52.00;52.00;52.10;52.10;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;52.00;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;51.90;53.10;53.70;54.70;55.10;55.40;56.70;57.10;57.80;58.20;58.80;59.60;60.30;60.90;62.20;63.40;64.90;66.10;66.69;67.40;67.80;68.19;68.69;69.19;69.60;70.60;72.00;72.90;73.40;73.69;74.00;75.30;76.40;76.90;77.10;78.40;79.80;80.50;81.80;82.90;83.60;85.00;86.40;87.00;88.00;88.90;89.50;91.00;92.20;93.10;94.20;95.60;96.40;97.60;98.90;100.10;100.70;102.50;103.90;105.30;106.60;106.80;106.70;106.70;106.50;107.70;123.90;143.39;164.30;106.40;106.70;106.60;106.60;106.60;106.70;106.70;106.70;106.70;106.70;108.10;109.10;110.00;110.50;111.20;112.00;113.00;114.00;115.60;116.40;118.00;119.30;120.50;121.50;122.10;123.80;125.70;127.10;127.60;129.20;131.00;131.50;132.50;133.80;132.20;158.10;154.80;170.00;189.00;187.30;132.89;133.70;133.80;133.80;133.80;133.80;133.80;133.80;133.80;133.80;133.80;133.80;133.80;133.80;133.80;133.80;133.80;133.80;133.80;133.80;133.80;134.20;134.50;136.20;137.30;137.60;138.80;139.30;140.20;141.10;141.80;143.30;143.80;145.20;146.60;147.70;148.10;149.00;150.39;152.10;152.89;154.60;155.10;157.00;158.89;159.39;160.00;161.70;163.30;163.90;165.50;166.80;167.00;167.00;167.00;179.30;208.70;215.50;223.60;245.40;247.30;261.10;172.40;167.10;167.10;167.10;167.00;167.00;167.00;167.00;167.00;167.00;167.00;167.00;167.00;167.00;167.00;167.00;167.00;167.00;168.70;169.50;170.30;171.20;172.30;173.50;175.10;176.10;177.60;178.30;179.10;179.90;181.80;183.70;184.50;186.10;187.20;188.90;190.00;191.60;193.40;194.30;194.90;197.00;197.90;198.10;199.80;201.80;203.50;204.10;205.30;206.20;208.00;208.10;208.10;208.10;215.70;277.40;255.30;280.00;275.90;235.50;207.90;207.90;208.00;207.90;207.90;207.90;207.90;207.90;207.90;207.90;207.90;207.90;207.90;207.90;207.90;207.90;207.90;207.90;207.90;207.90;207.90;207.90;207.90;207.90;208.00;210.70;212.00;213.30;213.90;215.10;216.60;218.20;219.50;220.90;221.70;223.00;224.10;225.50;226.00;228.00;229.60;230.30;231.50;232.50;233.70;234.00;234.40;236.10;236.10;236.20;236.20;236.30;253.80;288.50;283.79;301.10;310.00;318.70;311.40;246.70;236.30;236.30;236.20;236.20;236.20;236.20;236.20;236.20;236.20;236.20;236.20;236.20;236.20;236.20;236.20;236.20;236.20;236.20;237.50;238.50;239.20;239.60;240.40;241.50;242.90;243.40;244.40;244.60;245.30;246.70;247.40;247.90;248.20;250.20;251.00;251.40;251.50;252.70;252.60;252.10;308.50;316.20;318.50;326.70;322.60;322.50;294.79;310.70;314.10;313.10;252.90;252.50;252.60;252.50;252.50;252.50;252.60;252.60;252.60;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.50;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.30;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.40;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.30;252.20;252.20;252.20;"
"IGZL6Mtfa7","Louis Morning Wien Roast 11/16","2024/11/16 08:08:44","99.944442749023","4.75","4","Flat coffee bed with shaking cone ","134","2.34","280","0.00;5.30;8.70;10.90;13.30;15.40;16.00;17.79;19.70;21.90;23.30;26.10;28.00;30.10;31.60;34.40;36.90;38.80;40.20;43.30;45.50;47.90;50.80;51.60;54.00;55.90;56.30;56.30;56.30;56.30;56.30;56.30;56.30;56.30;56.30;56.30;56.30;56.30;56.30;56.30;56.30;56.30;56.30;56.10;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.20;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.20;56.20;56.20;56.10;56.20;56.10;56.10;56.10;56.10;56.10;56.20;56.20;56.10;56.10;56.10;56.20;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.00;56.00;56.00;56.00;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.10;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.10;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;56.00;55.90;56.00;57.80;58.60;59.10;60.00;61.20;63.30;64.90;65.50;66.60;67.80;69.40;70.30;72.30;74.40;76.30;77.69;79.40;81.40;82.40;85.00;87.00;88.20;88.90;91.00;93.50;94.50;94.70;97.00;98.50;99.20;100.10;102.40;104.00;104.40;104.30;104.30;104.30;104.30;104.30;104.30;104.30;104.30;104.30;104.30;104.30;104.30;104.30;104.30;104.30;104.30;104.30;104.30;104.30;106.00;107.40;108.80;110.10;111.50;112.30;113.40;114.60;115.60;116.20;117.10;118.10;119.00;119.20;120.50;120.80;121.00;122.80;124.00;125.80;127.30;128.50;128.89;129.70;131.60;132.30;134.20;135.20;136.20;137.89;139.89;140.39;141.00;142.39;143.20;144.50;145.39;145.89;147.70;149.50;150.60;151.80;153.20;154.80;156.80;158.80;159.70;160.89;162.10;163.70;165.80;166.70;168.40;168.70;169.30;169.10;169.10;169.20;169.20;169.20;169.20;169.20;169.20;169.20;169.20;169.10;169.70;169.10;167.40;149.39;137.30;143.30;140.10;168.50;169.20;169.20;169.10;169.10;169.10;169.10;169.10;169.20;171.20;171.80;173.00;174.00;175.20;176.30;177.20;179.30;181.10;182.20;182.70;184.30;186.40;188.30;189.60;190.10;191.70;193.80;194.90;195.40;197.20;198.80;199.80;201.80;202.70;204.20;205.20;207.00;207.90;209.70;211.10;213.30;214.70;216.10;216.80;218.80;220.20;220.30;220.10;220.10;220.10;220.10;220.10;224.90;268.70;227.20;213.40;198.50;197.00;207.40;191.50;220.00;218.70;220.10;220.20;220.20;220.20;220.20;220.20;220.10;220.10;220.10;220.10;220.10;220.10;220.10;220.10;220.10;220.10;220.10;220.10;221.00;221.40;222.50;223.00;223.30;224.20;225.70;227.30;227.60;227.60;227.90;230.20;232.20;232.80;233.30;235.00;236.80;237.80;238.80;239.50;242.10;243.10;243.80;245.70;246.50;248.50;250.90;252.20;252.90;255.60;257.70;258.00;258.00;258.00;272.10;329.20;257.79;233.10;238.00;278.20;266.70;258.10;257.90;257.90;257.90;257.79;257.90;257.90;257.90;257.90;257.90;257.90;258.00;258.90;261.70;262.60;263.20;264.70;266.79;268.00;269.29;270.10;272.00;273.00;273.00;273.40;276.29;276.90;277.10;277.40;277.40;277.40;277.40;277.40;278.10;279.79;279.40;279.50;279.79;279.79;279.79;279.70;284.50;245.70;242.10;228.70;248.50;249.40;269.70;279.79;279.79;279.79;279.79;279.79;279.90;280.00;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;279.79;305.10;291.90;254.00;259.00;297.40;280.40;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.20;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.00;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.10;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;279.90;279.90;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;280.00;"
"i1W2HuGT5L","Eszter Decaf 11/16","2024/11/16 07:58:00","99.944442749023","4.75","4","Shook the cone, still no flat coffee bed and hole in center! ","137","2.54","249.5","0.00;3.60;6.40;8.30;9.20;10.60;11.10;12.80;14.20;16.60;17.90;19.29;20.80;22.30;23.80;25.00;27.50;29.00;30.90;32.00;34.70;36.59;37.90;38.70;40.80;43.30;45.30;45.80;47.00;50.00;50.80;51.70;53.90;54.80;56.40;57.30;57.30;57.30;57.40;57.30;57.30;57.30;57.30;57.20;57.20;57.20;57.20;57.20;57.20;57.30;57.30;57.30;57.30;57.30;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.10;57.10;57.10;57.10;57.10;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.20;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;57.10;59.30;60.30;61.20;62.10;62.50;63.40;63.90;66.30;67.19;68.30;69.19;69.80;70.40;70.60;70.60;70.80;71.10;71.50;71.80;72.90;73.90;75.10;76.40;76.90;78.00;78.80;79.50;80.00;81.10;81.60;82.70;84.00;85.20;85.80;86.00;87.30;89.20;89.80;89.70;90.10;92.10;92.10;92.00;91.70;91.70;93.70;119.10;124.00;138.70;117.40;91.80;91.90;91.90;91.90;91.90;91.90;91.90;91.90;91.80;91.80;91.80;91.80;91.80;91.80;91.80;91.80;91.80;91.80;91.80;92.40;92.50;92.70;93.50;93.80;94.90;96.10;97.30;98.70;99.70;100.10;101.00;102.30;103.50;104.50;106.30;107.60;108.60;110.10;110.90;112.90;114.40;115.90;117.90;118.90;119.80;120.10;122.10;122.30;122.30;122.30;122.30;122.30;122.20;122.10;122.10;122.20;122.20;122.20;122.20;122.20;122.20;122.20;122.20;122.20;122.10;122.10;122.10;122.10;122.10;122.10;122.10;122.10;122.10;122.10;122.10;122.20;123.40;124.10;124.50;125.20;125.90;126.20;127.10;128.30;129.39;130.30;131.00;131.30;132.20;133.39;135.10;135.89;136.00;137.50;138.80;138.89;138.89;138.89;138.89;138.89;138.80;138.70;138.80;138.80;138.80;138.80;138.80;138.80;138.80;138.80;138.80;138.80;138.89;140.20;141.10;142.60;143.80;145.39;146.39;148.30;149.70;150.60;151.80;152.80;154.70;156.80;157.80;159.30;160.50;163.00;164.20;164.60;166.50;167.50;167.50;167.50;167.50;167.50;167.60;167.50;167.50;167.50;167.50;167.50;167.50;167.50;167.50;167.50;167.40;167.50;167.50;167.50;167.50;167.50;167.50;167.50;167.50;167.50;167.50;167.50;168.70;169.50;170.00;170.60;171.30;171.60;173.00;173.70;175.30;176.10;177.50;178.40;178.80;179.70;180.50;181.70;182.60;183.20;183.80;184.70;185.50;186.70;188.00;188.50;189.10;190.50;192.30;194.20;194.70;195.70;197.70;199.60;200.50;201.60;202.80;205.00;206.40;207.70;208.70;210.30;211.50;213.50;215.60;216.50;218.20;219.80;222.30;223.40;225.30;226.60;228.40;229.30;229.20;229.20;229.20;229.20;229.20;229.40;252.60;188.90;125.80;146.50;165.10;151.60;205.20;242.80;233.70;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.10;229.90;230.10;231.00;231.40;232.00;233.20;234.50;235.50;235.50;235.60;235.70;237.30;238.60;239.70;239.80;240.00;241.30;242.50;243.50;244.40;244.90;246.70;247.20;247.20;247.30;247.30;247.30;247.90;248.60;248.90;249.00;249.10;249.10;249.30;249.20;249.50;249.60;249.50;249.50;249.60;249.60;249.80;249.80;249.80;249.80;251.60;226.10;157.10;157.30;218.60;230.40;248.70;250.30;249.80;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.70;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.60;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;249.50;"
"AbIpCcl3sG","Klean kanteen v01 ","2024/11/15 13:23:42","99.944442749023","4.75","4","Probably more acidic or metallic tasting by virtue of the Klean kanteen… ","151","1.66","245.5","0.00;5.30;10.20;11.10;14.00;15.40;16.10;17.70;19.79;20.80;22.60;24.90;27.00;28.70;30.40;31.70;33.09;35.09;37.59;39.50;41.00;41.70;45.00;46.80;47.80;49.30;50.90;53.10;55.00;56.10;57.30;59.70;60.80;61.40;63.50;63.70;63.60;63.50;63.50;63.50;63.50;63.50;63.50;63.50;63.50;63.50;63.50;63.50;63.50;63.50;63.50;63.50;63.50;63.50;63.50;63.50;63.40;63.40;63.40;63.50;63.50;63.50;63.50;63.40;63.50;63.50;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.40;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.10;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.30;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.30;63.30;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.10;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;63.20;65.19;66.10;67.00;67.60;68.50;69.00;69.10;70.00;70.10;70.10;70.10;70.30;72.10;73.10;74.00;75.19;76.90;77.60;78.60;79.40;80.80;82.20;83.10;84.50;85.30;87.50;87.60;87.90;88.20;89.90;90.60;90.80;91.60;91.80;93.30;93.70;94.90;95.90;96.50;97.00;99.40;100.60;101.00;102.40;103.40;103.50;103.60;103.80;103.70;103.70;103.70;103.70;103.70;103.70;103.70;103.70;103.70;103.70;103.70;103.60;103.70;103.70;103.60;103.60;103.60;103.60;103.60;103.60;103.60;103.60;103.60;103.60;103.60;103.60;104.80;105.30;106.00;106.50;107.20;107.80;108.10;109.10;110.40;111.50;112.70;113.20;113.90;114.40;115.10;116.00;116.60;118.10;119.40;119.60;120.60;120.70;122.20;123.50;124.20;124.50;125.30;126.40;127.20;127.80;128.50;129.50;130.50;130.70;131.00;132.70;133.39;134.80;135.70;136.39;136.80;137.89;139.39;141.10;142.20;143.10;143.80;145.30;146.89;147.80;147.89;149.70;151.10;151.70;153.20;154.20;155.80;156.60;157.89;159.89;160.60;160.80;161.00;160.89;161.00;161.00;161.00;161.00;161.00;161.00;161.00;161.00;161.00;161.00;161.00;161.00;161.00;161.00;161.00;161.00;161.00;161.00;161.00;161.00;160.89;160.89;160.89;160.89;160.89;160.89;160.89;160.89;160.89;160.89;160.89;160.89;160.89;160.80;160.89;160.89;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;160.80;163.20;164.10;164.70;165.90;167.70;169.50;170.60;171.90;172.20;173.70;175.60;176.70;178.70;179.60;180.10;182.10;184.10;185.10;185.80;188.00;188.80;189.50;191.40;192.10;192.90;194.60;196.30;197.10;197.80;199.10;201.50;203.40;204.00;204.90;206.50;208.50;209.60;210.60;210.90;213.40;214.40;214.30;214.30;214.30;217.70;247.00;263.79;262.10;233.10;214.10;214.20;214.20;214.20;214.20;214.20;214.20;214.20;214.20;214.20;214.20;214.20;214.20;215.00;215.90;216.50;217.00;218.30;220.00;220.70;221.10;222.10;223.70;224.10;224.30;226.00;227.00;227.40;228.50;229.20;231.80;232.60;233.60;235.10;235.80;236.90;237.10;237.20;237.90;238.30;240.20;241.30;243.50;243.30;243.30;243.40;243.60;244.40;245.20;245.40;245.40;245.60;245.60;245.70;245.70;245.80;246.00;246.10;246.10;246.10;246.10;246.10;246.10;246.10;246.10;246.10;246.10;246.20;246.20;246.20;246.20;246.20;246.20;246.20;246.20;246.20;246.20;246.20;246.20;246.20;246.20;246.20;246.20;246.10;246.10;246.10;246.10;246.10;246.10;246.10;246.10;246.10;246.10;246.10;246.10;246.10;246.10;246.10;246.10;246.00;246.00;246.00;246.00;246.00;246.00;246.00;246.00;246.00;246.00;246.00;246.00;246.00;246.00;246.00;245.90;246.00;246.00;246.00;246.00;245.90;245.90;245.90;245.90;246.00;246.00;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.90;245.70;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.80;245.60;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.70;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.60;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;245.50;"
